Date,Close,High,Low,Open,currency_pair
8/27/2021,1.175640702,1.180358887,1.173598766,1.175295353,EUR/USD
8/30/2021,1.179900646,1.181195378,1.178453207,1.179996729,EUR/USD
8/31/2021,1.17969048,1.184553385,1.179648638,1.179940939,EUR/USD
9/1/2021,1.181028008,1.186000466,1.17950964,1.181195378,EUR/USD
9/2/2021,1.184090614,1.187225461,1.183479548,1.184230685,EUR/USD
9/3/2021,1.187648416,1.190759659,1.186816931,1.187422872,EUR/USD
9/6/2021,1.188594222,1.188636661,1.185705185,1.188594222,EUR/USD
9/7/2021,1.187507391,1.188777924,1.183829784,1.187394619,EUR/USD
9/8/2021,1.184356928,1.185400128,1.180317044,1.184553385,EUR/USD
9/9/2021,1.181910157,1.184132576,1.180609703,1.182033062,EUR/USD
9/10/2021,1.182592273,1.18530035,1.18193531,1.182354569,EUR/USD
9/13/2021,1.181195378,1.181753755,1.177060485,1.181251168,EUR/USD
9/14/2021,1.181195378,1.184699416,1.180199981,1.181069851,EUR/USD
9/15/2021,1.180498123,1.183300257,1.180099726,1.180358887,EUR/USD
9/16/2021,1.181999564,1.182312608,1.175171018,1.18193531,EUR/USD
9/17/2021,1.176747441,1.178967237,1.172965527,1.176484466,EUR/USD
9/20/2021,1.172993064,1.173708916,1.170055985,1.172883034,EUR/USD
9/21/2021,1.173020482,1.17489481,1.171591282,1.172566652,EUR/USD
9/22/2021,1.172291636,1.174453378,1.171714783,1.172607899,EUR/USD
9/23/2021,1.168770432,1.175100565,1.16841948,1.168893456,EUR/USD
9/24/2021,1.174025893,1.174812078,1.170165539,1.174177527,EUR/USD
9/27/2021,1.172305465,1.172800422,1.168661237,1.172209263,EUR/USD
9/28/2021,1.169679523,1.170599699,1.166997313,1.169604301,EUR/USD
9/29/2021,1.168633819,1.169199586,1.161008716,1.168688416,EUR/USD
9/30/2021,1.160160184,1.161170483,1.157005668,1.160227418,EUR/USD
10/1/2021,1.157447577,1.16089952,1.15639019,1.157420754,EUR/USD
10/4/2021,1.160725713,1.164008856,1.158856034,1.160725713,EUR/USD
10/5/2021,1.161844969,1.162250042,1.158305645,1.161656022,EUR/USD
10/6/2021,1.159608483,1.159958243,1.153016806,1.159514427,EUR/USD
10/7/2021,1.155534983,1.15713954,1.154934525,1.155534983,EUR/USD
10/8/2021,1.155975819,1.15837276,1.154254556,1.155922413,EUR/USD
10/11/2021,1.156604171,1.158748627,1.155294657,1.156590819,EUR/USD
10/12/2021,1.155374765,1.157005668,1.153389215,1.155294657,EUR/USD
10/13/2021,1.153402567,1.157900572,1.153056741,1.153096676,EUR/USD
10/14/2021,1.159958243,1.162500024,1.158466578,1.159958243,EUR/USD
10/15/2021,1.159151554,1.161980033,1.158882856,1.159070849,EUR/USD
10/18/2021,1.159702659,1.161210895,1.157300234,1.159595013,EUR/USD
10/19/2021,1.161386251,1.167000055,1.161453724,1.161453724,EUR/USD
10/20/2021,1.163196445,1.165400624,1.161804557,1.163385868,EUR/USD
10/21/2021,1.165501237,1.166997313,1.163318276,1.165243149,EUR/USD
10/22/2021,1.162533879,1.165406108,1.162236691,1.162588,EUR/USD
10/25/2021,1.164008856,1.166861176,1.159326196,1.164130807,EUR/USD
10/26/2021,1.161170483,1.162900209,1.158587456,1.161170483,EUR/USD
10/27/2021,1.159823656,1.162439227,1.158533692,1.159823656,EUR/USD
10/28/2021,1.160012007,1.169317126,1.158319116,1.159891009,EUR/USD
10/29/2021,1.168360829,1.169180393,1.154667735,1.168374419,EUR/USD
11/1/2021,1.155668497,1.159326196,1.154667735,1.155935645,EUR/USD
11/2/2021,1.159958243,1.1614995,1.157916665,1.160173535,EUR/USD
11/3/2021,1.157943487,1.159900427,1.156363487,1.158077598,EUR/USD
11/4/2021,1.161575079,1.161710024,1.152923822,1.161575079,EUR/USD
11/5/2021,1.155534983,1.156470418,1.15141046,1.155668497,EUR/USD
11/8/2021,1.156885147,1.15955472,1.155174613,1.156845093,EUR/USD
11/9/2021,1.159151554,1.160900831,1.157019019,1.158869386,EUR/USD
11/10/2021,1.15955472,1.159823656,1.15134418,1.159366488,EUR/USD
11/11/2021,1.148593545,1.1491611,1.145488501,1.1485672,EUR/USD
11/12/2021,1.145081878,1.145987391,1.143405914,1.144780397,EUR/USD
11/15/2021,1.144164801,1.146420836,1.141695857,1.144230247,EUR/USD
11/16/2021,1.13664782,1.138700604,1.133067369,1.136738181,EUR/USD
11/17/2021,1.132118225,1.133400083,1.127052665,1.1316185,EUR/USD
11/18/2021,1.132118225,1.135976434,1.131503344,1.131810665,EUR/USD
11/19/2021,1.136841536,1.13700974,1.125239134,1.13700974,EUR/USD
11/22/2021,1.127573729,1.129050493,1.123822808,1.127573729,EUR/USD
11/23/2021,1.12421453,1.127344847,1.122712493,1.124353528,EUR/USD
11/24/2021,1.124492645,1.125454426,1.118780971,1.124391437,EUR/USD
11/25/2021,1.120297551,1.123090744,1.120398045,1.120699286,EUR/USD
11/26/2021,1.120963097,1.132200241,1.12079978,1.120900393,EUR/USD
11/29/2021,1.129318237,1.129800558,1.125885248,1.12911427,EUR/USD
11/30/2021,1.129343748,1.138174415,1.124606371,1.129356503,EUR/USD
12/1/2021,1.133028984,1.13584733,1.130416036,1.133003235,EUR/USD
12/2/2021,1.131951571,1.13481617,1.1301862,1.131964445,EUR/USD
12/3/2021,1.130620599,1.133183002,1.12673521,1.130684495,EUR/USD
12/6/2021,1.130479932,1.1310004,1.126900196,1.130262733,EUR/USD
12/7/2021,1.128668189,1.12994349,1.123128533,1.128451586,EUR/USD
12/8/2021,1.127650023,1.13390255,1.126963735,1.1273067,EUR/USD
12/9/2021,1.134558678,1.134558678,1.127942562,1.134404302,EUR/USD
12/10/2021,1.129330993,1.13225925,1.12673521,1.129407525,EUR/USD
12/13/2021,1.131183386,1.131605744,1.126354456,1.13111937,EUR/USD
12/14/2021,1.128540754,1.132759452,1.126659036,1.128337145,EUR/USD
12/15/2021,1.12612617,1.127800107,1.124922633,1.125872612,EUR/USD
12/16/2021,1.129075885,1.136363626,1.128209829,1.129305482,EUR/USD
12/17/2021,1.133414149,1.134906292,1.126836658,1.133542657,EUR/USD
12/20/2021,1.124353528,1.130454421,1.123734355,1.124252319,EUR/USD
12/21/2021,1.127751708,1.130326629,1.126176834,1.127675414,EUR/USD
12/22/2021,1.128757358,1.134199619,1.126532078,1.129050493,EUR/USD
12/23/2021,1.132887721,1.134558678,1.129152417,1.133016109,EUR/USD
12/24/2021,1.132733703,1.134429932,1.130837917,1.132464409,EUR/USD
12/27/2021,1.132425904,1.133500218,1.130416036,1.1323874,EUR/USD
12/28/2021,1.133003235,1.133600473,1.129037738,1.132977605,EUR/USD
12/29/2021,1.131477714,1.137000561,1.127535582,1.131336927,EUR/USD
12/30/2021,1.136015058,1.135976434,1.130071282,1.135976434,EUR/USD
12/31/2021,1.132502794,1.137915373,1.130505562,1.132323265,EUR/USD
1/3/2022,1.13734591,1.13759172,1.128540754,1.137384653,EUR/USD
1/4/2022,1.130224466,1.132300138,1.127344847,1.130198836,EUR/USD
1/5/2022,1.128362536,1.134558678,1.127764463,1.128540754,EUR/USD
1/6/2022,1.131349683,1.133067369,1.12855351,1.131221771,EUR/USD
1/7/2022,1.129688144,1.135976434,1.129050493,1.129586101,EUR/USD
1/10/2022,1.135396004,1.135976434,1.128833771,1.135344386,EUR/USD
1/11/2022,1.133041739,1.13689971,1.131554484,1.133272886,EUR/USD
1/12/2022,1.13664782,1.143300056,1.135576487,1.13700974,EUR/USD
1/13/2022,1.144164801,1.147907972,1.143641353,1.143981457,EUR/USD
1/14/2022,1.145711541,1.148369312,1.141005397,1.145659089,EUR/USD
1/17/2022,1.141070485,1.143458366,1.139315486,1.141213775,EUR/USD
1/18/2022,1.141057491,1.142334938,1.13296473,1.141291857,EUR/USD
1/19/2022,1.13296473,1.135679603,1.131951571,1.133003235,EUR/USD
1/20/2022,1.134339929,1.136893392,1.133016109,1.134352684,EUR/USD
1/21/2022,1.131375313,1.136105418,1.130224466,1.131541729,EUR/USD
1/24/2022,1.134146929,1.13409543,1.129139662,1.13409543,EUR/USD
1/25/2022,1.13241303,1.132502794,1.126684427,1.1323874,EUR/USD
1/26/2022,1.130454421,1.131349683,1.127205133,1.130352259,EUR/USD
1/27/2022,1.124353528,1.12447989,1.113350153,1.124227047,EUR/USD
1/28/2022,1.11470294,1.117006421,1.112334728,1.114615917,EUR/USD
1/31/2022,1.115237474,1.121692419,1.114504099,1.115138054,EUR/USD
2/1/2022,1.122964621,1.127904296,1.122208476,1.122914195,EUR/USD
2/2/2022,1.12739563,1.1329391,1.126697063,1.1273067,EUR/USD
2/3/2022,1.129994631,1.145068765,1.127205133,1.129994631,EUR/USD
2/4/2022,1.143575907,1.148369312,1.14134407,1.14351058,EUR/USD
2/7/2022,1.145514727,1.146000385,1.141669869,1.145462275,EUR/USD
2/8/2022,1.144295692,1.145081878,1.139705062,1.144086242,EUR/USD
2/9/2022,1.142126203,1.144700408,1.140328884,1.14211309,EUR/USD
2/10/2022,1.14215219,1.149425268,1.138083696,1.142126203,EUR/USD
2/11/2022,1.141552567,1.141900539,1.137125969,1.141174674,EUR/USD
2/14/2022,1.136505723,1.136893392,1.129279971,1.136583209,EUR/USD
2/15/2022,1.130633473,1.136880398,1.130582213,1.130607843,EUR/USD
2/16/2022,1.135679603,1.139315486,1.134545803,1.135563612,EUR/USD
2/17/2022,1.137526989,1.138692737,1.132759452,1.137332916,EUR/USD
2/18/2022,1.13664782,1.137669325,1.131580114,1.136389375,EUR/USD
2/21/2022,1.13172102,1.138563156,1.131413698,1.131733775,EUR/USD
2/22/2022,1.130965829,1.136376619,1.128910184,1.130965829,EUR/USD
2/23/2022,1.132913351,1.135976434,1.130735636,1.133054614,EUR/USD
2/24/2022,1.130569458,1.130594969,1.111049414,1.130594969,EUR/USD
2/25/2022,1.11906898,1.126608253,1.116806865,1.119081497,EUR/USD
2/28/2022,1.118105412,1.124454618,1.114317894,1.118105412,EUR/USD
3/1/2022,1.121591806,1.123216867,1.110210538,1.121465921,EUR/USD
3/2/2022,1.113275886,1.114193678,1.105852127,1.113102317,EUR/USD
3/3/2022,1.111234546,1.111605167,1.103984237,1.111358047,EUR/USD
3/4/2022,1.106684446,1.106929421,1.089004278,1.106929421,EUR/USD
3/7/2022,1.087453008,1.093075395,1.080859065,1.08739388,EUR/USD
3/8/2022,1.086531281,1.092215776,1.085116506,1.086956501,EUR/USD
3/9/2022,1.089823246,1.109114766,1.089787602,1.090084553,EUR/USD
3/10/2022,1.107382894,1.111617446,1.098213196,1.107333899,EUR/USD
3/11/2022,1.101394415,1.104191542,1.093469739,1.101212382,EUR/USD
3/14/2022,1.093206763,1.098695874,1.090250969,1.093254685,EUR/USD
3/15/2022,1.094319344,1.101831198,1.093948245,1.094534993,EUR/USD
3/16/2022,1.096936345,1.103874564,1.095578194,1.096731663,EUR/USD
3/17/2022,1.102195501,1.111049414,1.102122664,1.102244258,EUR/USD
3/18/2022,1.109951854,1.111790538,1.100533724,1.109890223,EUR/USD
3/21/2022,1.104313493,1.106672168,1.1026088,1.10421598,EUR/USD
3/22/2022,1.101722002,1.104569554,1.09615469,1.101637006,EUR/USD
3/23/2022,1.10297358,1.104200125,1.096575379,1.103010058,EUR/USD
3/24/2022,1.100630641,1.101333737,1.096996427,1.100630641,EUR/USD
3/25/2022,1.10095787,1.103874564,1.098297596,1.100897193,EUR/USD
3/28/2022,1.098189116,1.099674463,1.094534993,1.098189116,EUR/USD
3/29/2022,1.099384308,1.113635302,1.097044587,1.099384308,EUR/USD
3/30/2022,1.109151602,1.117000103,1.108905554,1.109151602,EUR/USD
3/31/2022,1.116183519,1.118305564,1.107400179,1.116183519,EUR/USD
4/1/2022,1.107235789,1.107542396,1.10297358,1.107235789,EUR/USD
4/4/2022,1.104728222,1.1057055,1.098092675,1.104728222,EUR/USD
4/5/2022,1.097586393,1.099142671,1.09213233,1.097586393,EUR/USD
4/6/2022,1.090643287,1.093744874,1.087571263,1.090643287,EUR/USD
4/7/2022,1.089823246,1.09350574,1.086720347,1.089823246,EUR/USD
4/8/2022,1.086484075,1.089194059,1.083693624,1.086484075,EUR/USD
4/11/2022,1.088494658,1.093278527,1.087464809,1.088494658,EUR/USD
4/12/2022,1.087795973,1.090393662,1.085187197,1.087795973,EUR/USD
4/13/2022,1.082614303,1.087381959,1.081034303,1.082614303,EUR/USD
4/14/2022,1.089656949,1.09226346,1.075858831,1.089656949,EUR/USD
4/15/2022,1.082098842,1.08234477,1.079878688,1.082098842,EUR/USD
4/18/2022,1.081525445,1.081583858,1.07836473,1.081525445,EUR/USD
4/19/2022,1.078178763,1.08120966,1.076194525,1.078178763,EUR/USD
4/20/2022,1.079447269,1.086720347,1.078481078,1.079447269,EUR/USD
4/21/2022,1.084987044,1.093469739,1.082438588,1.084987044,EUR/USD
4/22/2022,1.083517551,1.085422754,1.077284336,1.083517551,EUR/USD
4/25/2022,1.081104517,1.081221342,1.070033669,1.081104517,EUR/USD
4/26/2022,1.071420908,1.073883176,1.064463973,1.071420908,EUR/USD
4/27/2022,1.06436193,1.065643668,1.051668525,1.06436193,EUR/USD
4/28/2022,1.05550921,1.056222677,1.047284842,1.05550921,EUR/USD
4/29/2022,1.050420165,1.059041619,1.05054152,1.050420165,EUR/USD
5/2/2022,1.053596497,1.056769609,1.050398111,1.053596497,EUR/USD
5/3/2022,1.050905824,1.05776453,1.049439073,1.050905824,EUR/USD
5/4/2022,1.052853227,1.056635737,1.050651908,1.052853227,EUR/USD
5/5/2022,1.062247753,1.063999653,1.050464272,1.062247753,EUR/USD
5/6/2022,1.053974032,1.059838533,1.048536777,1.053974032,EUR/USD
5/9/2022,1.053219199,1.057216525,1.049659371,1.053219199,EUR/USD
5/10/2022,1.056579828,1.058581948,1.052731276,1.056579828,EUR/USD
5/11/2022,1.053296804,1.057563186,1.050707102,1.053296804,EUR/USD
5/12/2022,1.051248312,1.052975178,1.037355185,1.051248312,EUR/USD
5/13/2022,1.037958145,1.041938066,1.035196662,1.037958145,EUR/USD
5/16/2022,1.040063262,1.043797731,1.039133787,1.040063262,EUR/USD
5/17/2022,1.043895841,1.055375576,1.043242455,1.043895841,EUR/USD
5/18/2022,1.054785609,1.056412458,1.049240947,1.054785609,EUR/USD
5/19/2022,1.047273993,1.059804797,1.046605349,1.047273993,EUR/USD
5/20/2022,1.05789876,1.059883475,1.054107308,1.05789876,EUR/USD
5/23/2022,1.056981921,1.069027066,1.056870222,1.056981921,EUR/USD
5/24/2022,1.06820488,1.07463336,1.066200376,1.06820488,EUR/USD
5/25/2022,1.073652506,1.073652506,1.064407229,1.073652506,EUR/USD
5/26/2022,1.068661451,1.072869301,1.066450477,1.068661451,EUR/USD
5/27/2022,1.073295355,1.076507449,1.069804788,1.073295355,EUR/USD
5/30/2022,1.073145628,1.078515887,1.072742701,1.073145628,EUR/USD
5/31/2022,1.077353954,1.07749331,1.068216324,1.077353954,EUR/USD
6/1/2022,1.073410511,1.073664069,1.063173771,1.073410511,EUR/USD
6/2/2022,1.065416574,1.073848605,1.064565897,1.065416574,EUR/USD
6/3/2022,1.075106978,1.076542139,1.07066381,1.075106978,EUR/USD
6/6/2022,1.072604656,1.075268865,1.06860435,1.072604656,EUR/USD
6/7/2022,1.069141388,1.070893168,1.065280437,1.069141388,EUR/USD
6/8/2022,1.069862008,1.074829698,1.067327023,1.069862008,EUR/USD
6/9/2022,1.071765423,1.077005982,1.06471324,1.071765423,EUR/USD
6/10/2022,1.061920524,1.064214706,1.050773382,1.061920524,EUR/USD
6/13/2022,1.048998713,1.049758554,1.041905403,1.048998713,EUR/USD
6/14/2022,1.041514754,1.048239946,1.03982532,1.041514754,EUR/USD
6/15/2022,1.044059277,1.050718188,1.038626552,1.044059277,EUR/USD
6/16/2022,1.045620441,1.05303061,1.038259864,1.045620441,EUR/USD
6/17/2022,1.054685473,1.055175185,1.044560909,1.054685473,EUR/USD
6/20/2022,1.049141765,1.05451858,1.048635721,1.049141765,EUR/USD
6/21/2022,1.052077889,1.058189869,1.051425219,1.052077889,EUR/USD
6/22/2022,1.053263545,1.060287952,1.047186136,1.053263545,EUR/USD
6/23/2022,1.056412458,1.058066726,1.048448801,1.056412458,EUR/USD
6/24/2022,1.05201149,1.056914806,1.051369905,1.05201149,EUR/USD
6/27/2022,1.056613326,1.061424613,1.055086017,1.056613326,EUR/USD
6/28/2022,1.058089137,1.060501575,1.05057466,1.058089137,EUR/USD
6/29/2022,1.052354574,1.053629756,1.046802521,1.052354574,EUR/USD
6/30/2022,1.044659138,1.04787755,1.038389325,1.044659138,EUR/USD
7/1/2022,1.047767758,1.047789693,1.03698945,1.047767758,EUR/USD
7/4/2022,1.043394804,1.046353459,1.041807771,1.043394804,EUR/USD
7/5/2022,1.043318629,1.044855714,1.02373004,1.043318629,EUR/USD
7/6/2022,1.025767326,1.027390242,1.016218781,1.025767326,EUR/USD
7/7/2022,1.018641114,1.021920204,1.015331507,1.018641114,EUR/USD
7/8/2022,1.016983628,1.019108295,1.007973075,1.016983628,EUR/USD
7/11/2022,1.016611457,1.0167768,1.005429268,1.016611457,EUR/USD
7/12/2022,1.004752517,1.007384181,1.00011003,1.004752517,EUR/USD
7/13/2022,1.003310919,1.011623502,0.99988997,1.003310919,EUR/USD
7/14/2022,1.003270626,1.004924059,0.995361626,1.003270626,EUR/USD
7/15/2022,1.002566576,1.00979507,1.001061082,1.002566576,EUR/USD
7/18/2022,1.009631872,1.019887805,1.008237362,1.009631872,EUR/USD
7/19/2022,1.014517784,1.02682054,1.01256597,1.014517784,EUR/USD
7/20/2022,1.023133039,1.027189732,1.017594218,1.023133039,EUR/USD
7/21/2022,1.018278122,1.027537942,1.016311765,1.018278122,EUR/USD
7/22/2022,1.022108197,1.025514841,1.013397098,1.022108197,EUR/USD
7/25/2022,1.020023108,1.025640965,1.018060446,1.020023108,EUR/USD
7/26/2022,1.022494912,1.024905205,1.011398435,1.022494912,EUR/USD
7/27/2022,1.012955785,1.017190576,1.010744214,1.012955785,EUR/USD
7/28/2022,1.020929098,1.023311019,1.011572361,1.020929098,EUR/USD
7/29/2022,1.019232869,1.025378108,1.014857531,1.019232869,EUR/USD
8/1/2022,1.02082479,1.027749181,1.020960331,1.02082479,EUR/USD
8/2/2022,1.026135683,1.029314876,1.018371463,1.026135683,EUR/USD
8/3/2022,1.015568733,1.020762324,1.012319922,1.015568733,EUR/USD
8/4/2022,1.015764594,1.023248196,1.015599608,1.015764594,EUR/USD
8/5/2022,1.024779201,1.024905205,1.014363408,1.024779201,EUR/USD
8/8/2022,1.017087102,1.022181392,1.016002059,1.017087102,EUR/USD
8/9/2022,1.019762993,1.024695158,1.018921375,1.019762993,EUR/USD
8/10/2022,1.020814419,1.03691411,1.020304084,1.020814419,EUR/USD
8/11/2022,1.030078292,1.036591649,1.027633071,1.030078292,EUR/USD
8/12/2022,1.031672359,1.032737851,1.02396071,1.031672359,EUR/USD
8/15/2022,1.025640965,1.026715159,1.018226266,1.025640965,EUR/USD
8/16/2022,1.016198158,1.01944077,1.012340426,1.016198158,EUR/USD
8/17/2022,1.01706636,1.019783854,1.014806032,1.01706636,EUR/USD
8/18/2022,1.018018961,1.019367933,1.011316657,1.018018961,EUR/USD
8/19/2022,1.008990049,1.011224627,1.003623128,1.008990049,EUR/USD
8/22/2022,1.003522396,1.004823208,0.992772639,1.003522396,EUR/USD
8/23/2022,0.993946791,1.001903653,0.990314662,0.993946791,EUR/USD
8/24/2022,0.996690989,0.999820054,0.991198123,0.996690989,EUR/USD
8/25/2022,0.996909559,1.003059387,0.995678723,0.996909559,EUR/USD
8/26/2022,0.997128308,1.008827209,0.99472791,0.997128308,EUR/USD
8/29/2022,0.993867815,1.003109574,0.991493046,0.993867815,EUR/USD
8/30/2022,1.001401901,1.005227208,0.998342752,1.001401901,EUR/USD
8/31/2022,1.002506256,1.007739425,0.997168005,1.002506256,EUR/USD
9/1/2022,1.003905177,1.004580855,0.991738856,1.003905177,EUR/USD
9/2/2022,0.99523288,1.003331065,0.995123923,0.99523288,EUR/USD
9/5/2022,0.990942776,0.994352102,0.988083661,0.990942776,EUR/USD
9/6/2022,0.995222986,0.998532176,0.98651439,0.995222986,EUR/USD
9/7/2022,0.989795148,0.995520115,0.987781167,0.989795148,EUR/USD
9/8/2022,0.999570191,1.002908468,0.993344545,0.999570191,EUR/USD
9/9/2022,1.00120151,1.011224627,1.000930905,1.00120151,EUR/USD
9/12/2022,1.007140636,1.019679785,1.006471634,1.007140636,EUR/USD
9/13/2022,1.012955785,1.018744946,0.999580204,1.012955785,EUR/USD
9/14/2022,0.998203278,1.002275109,0.996363342,0.998203278,EUR/USD
9/15/2022,0.998402536,1.001793146,0.995748222,0.998402536,EUR/USD
9/16/2022,0.998831332,1.003562689,0.994579554,0.998831332,EUR/USD
9/19/2022,1.002234936,1.002807856,0.996681035,1.002234936,EUR/USD
9/20/2022,1.002958775,1.005025148,0.995708466,1.002958775,EUR/USD
9/21/2022,0.997078538,0.997406781,0.986913502,0.997078538,EUR/USD
9/22/2022,0.983071506,0.990618825,0.981103897,0.983071506,EUR/USD
9/23/2022,0.984155059,0.985221684,0.97039336,0.984155059,EUR/USD
9/26/2022,0.968992293,0.969988525,0.958230793,0.968992293,EUR/USD
9/27/2022,0.96237123,0.967005789,0.959453464,0.96237123,EUR/USD
9/28/2022,0.959619164,0.968626201,0.954016387,0.959619164,EUR/USD
9/29/2022,0.970817208,0.978732228,0.96382761,0.970817208,EUR/USD
9/30/2022,0.982955575,0.984998524,0.973605573,0.982955575,EUR/USD
10/3/2022,0.979268849,0.98442632,0.97536236,0.979268849,EUR/USD
10/4/2022,0.983206868,0.998013973,0.980671048,0.983206868,EUR/USD
10/5/2022,0.998432457,0.999420404,0.983545363,0.998432457,EUR/USD
10/6/2022,0.991099894,0.992634714,0.978933334,0.991099894,EUR/USD
10/7/2022,0.978904545,0.981604695,0.973169684,0.978904545,EUR/USD
10/10/2022,0.973501265,0.975229144,0.968251109,0.973501265,EUR/USD
10/11/2022,0.971005738,0.975809634,0.967398703,0.971005738,EUR/USD
10/12/2022,0.970016778,0.973302245,0.966968358,0.970016778,EUR/USD
10/13/2022,0.970798433,0.979508638,0.963595331,0.970798433,EUR/USD
10/14/2022,0.975134015,0.980382562,0.970949233,0.975134015,EUR/USD
10/17/2022,0.973937452,0.984707475,0.972450495,0.973937452,EUR/USD
10/18/2022,0.984639645,0.987361789,0.981460214,0.984639645,EUR/USD
10/19/2022,0.986387849,0.986699343,0.976019204,0.986387849,EUR/USD
10/20/2022,0.976648271,0.984513581,0.975552619,0.976648271,EUR/USD
10/21/2022,0.977889955,0.985697508,0.970732391,0.977889955,EUR/USD
10/24/2022,0.986008584,0.988963127,0.980892241,0.986008584,EUR/USD
10/25/2022,0.988650322,0.997536063,0.985221684,0.988650322,EUR/USD
10/26/2022,0.996373117,1.008054376,0.994460821,0.996373117,EUR/USD
10/27/2022,1.009193778,1.009489179,0.997645557,1.009193778,EUR/USD
10/28/2022,0.996780396,0.999899983,0.993147314,0.996780396,EUR/USD
10/31/2022,0.995500267,0.996810138,0.987352014,0.995500267,EUR/USD
11/1/2022,0.988630772,0.995163441,0.98621273,0.988630772,EUR/USD
11/2/2022,0.987790942,0.99135536,0.986757696,0.987790942,EUR/USD
11/3/2022,0.981440902,0.983961463,0.973122418,0.981440902,EUR/USD
11/4/2022,0.974963009,0.993818462,0.974848926,0.974963009,EUR/USD
11/7/2022,0.99288106,1.000500321,0.991945446,0.99288106,EUR/USD
11/8/2022,1.00186348,1.009417892,0.997605681,1.00186348,EUR/USD
11/9/2022,1.008084774,1.008878112,1.001251578,1.008084774,EUR/USD
11/10/2022,1.00195384,1.018298864,0.993778884,1.00195384,EUR/USD
11/11/2022,1.019222498,1.033837438,1.016621709,1.019222498,EUR/USD
11/14/2022,1.032855153,1.035025239,1.027358532,1.032855153,EUR/USD
11/15/2022,1.031927824,1.047548175,1.031385064,1.031927824,EUR/USD
11/16/2022,1.03578639,1.043732405,1.033645153,1.03578639,EUR/USD
11/17/2022,1.039501071,1.040571928,1.030949116,1.039501071,EUR/USD
11/18/2022,1.036172867,1.039587498,1.032801747,1.036172867,EUR/USD
11/21/2022,1.033089876,1.033324718,1.022704005,1.033089876,EUR/USD
11/22/2022,1.024569154,1.029018283,1.024338245,1.024569154,EUR/USD
11/23/2022,1.031108618,1.038205981,1.029813051,1.031108618,EUR/USD
11/24/2022,1.041623354,1.044822931,1.038367629,1.041623354,EUR/USD
11/25/2022,1.040810227,1.042905092,1.035614729,1.040810227,EUR/USD
11/28/2022,1.03675282,1.049670458,1.034243822,1.03675282,EUR/USD
11/29/2022,1.034554124,1.039414644,1.032545805,1.034554124,EUR/USD
11/30/2022,1.032449961,1.039457798,1.029230118,1.032449961,EUR/USD
12/1/2022,1.042535424,1.053141475,1.039792895,1.042535424,EUR/USD
12/2/2022,1.05284214,1.05451858,1.043416619,1.05284214,EUR/USD
12/5/2022,1.054418564,1.059411764,1.049240947,1.054418564,EUR/USD
12/6/2022,1.049692392,1.053208113,1.047701836,1.049692392,EUR/USD
12/7/2022,1.046901107,1.054618716,1.044375539,1.046901107,EUR/USD
12/8/2022,1.051325798,1.056311965,1.049163818,1.051325798,EUR/USD
12/9/2022,1.055966139,1.058839679,1.052000403,1.055966139,EUR/USD
12/12/2022,1.052221775,1.057921171,1.050707102,1.052221775,EUR/USD
12/13/2022,1.054173946,1.066894293,1.052930832,1.054173946,EUR/USD
12/14/2022,1.062665343,1.066985369,1.062010884,1.062665343,EUR/USD
12/15/2022,1.067634702,1.072558641,1.060737848,1.067634702,EUR/USD
12/16/2022,1.064056158,1.066325426,1.059939623,1.064056158,EUR/USD
12/19/2022,1.058503509,1.065900326,1.057719827,1.058503509,EUR/USD
12/20/2022,1.061458468,1.065552831,1.058066726,1.061458468,EUR/USD
12/21/2022,1.062699318,1.064350605,1.059703708,1.062699318,EUR/USD
12/22/2022,1.061007977,1.065745831,1.058402658,1.061007977,EUR/USD
12/23/2022,1.060333014,1.063117266,1.058794856,1.060333014,EUR/USD
12/26/2022,1.066780448,1.06371665,1.060895324,1.066780448,EUR/USD
12/27/2022,1.064022183,1.066899896,1.061244369,1.064022183,EUR/USD
12/28/2022,1.06371665,1.067429543,1.061390877,1.06371665,EUR/USD
12/29/2022,1.0629251,1.067019463,1.061233163,1.0629251,EUR/USD
12/30/2022,1.066075325,1.069793344,1.063920379,1.066075325,EUR/USD
1/2/2023,1.070973396,1.071237326,1.065325737,1.070973396,EUR/USD
1/3/2023,1.067771435,1.068261981,1.052155375,1.067771435,EUR/USD
1/4/2023,1.054685473,1.06315124,1.054596424,1.054685473,EUR/USD
1/5/2023,1.06063652,1.063264251,1.051557899,1.06063652,EUR/USD
1/6/2023,1.052221775,1.062225103,1.04852581,1.052221775,EUR/USD
1/9/2023,1.065632343,1.075951457,1.065280437,1.065632343,EUR/USD
1/10/2023,1.073318362,1.075685263,1.071317554,1.073318362,EUR/USD
1/11/2023,1.07389462,1.077470064,1.072685122,1.07389462,EUR/USD
1/12/2023,1.076600075,1.083834648,1.073802471,1.076600075,EUR/USD
1/13/2023,1.086023927,1.086779356,1.078062534,1.086023927,EUR/USD
1/16/2023,1.082461953,1.087547541,1.080263615,1.082461953,EUR/USD
1/17/2023,1.083012938,1.086909294,1.078702092,1.083012938,EUR/USD
1/18/2023,1.079330802,1.088447213,1.076704383,1.079330802,EUR/USD
1/19/2023,1.079785347,1.083306313,1.078294992,1.079785347,EUR/USD
1/20/2023,1.083388329,1.085658431,1.080461979,1.083388329,EUR/USD
1/23/2023,1.086507797,1.091953397,1.084751606,1.086472392,EUR/USD
